gene_id,gc
NZ_LS992177.1_65,0.3507
NZ_LS992177.1_66,0.5163
NZ_LS992177.1_67,0.5129
NZ_LS992177.1_68,0.4255
NZ_LS992177.1_69,0.4898
NZ_LS992177.1_70,0.4214
NZ_LS992177.1_71,0.4975
NZ_LS992177.1_72,0.5112
NZ_LS992177.1_73,0.4649
NZ_LS992177.1_74,0.5370
NZ_LS992177.1_75,0.5079
NZ_LS992177.1_76,0.5017
NZ_LS992177.1_77,0.5383
NZ_LS992177.1_78,0.5000
NZ_LS992177.1_79,0.5262
NZ_LS992177.1_80,0.5414
NZ_LS992177.1_81,0.6268
NZ_LS992177.1_82,0.6342
NZ_LS992177.1_83,0.6080
NZ_LS992177.1_84,0.5287
NZ_LS992177.1_85,0.5264
NZ_LS992177.1_86,0.4373
NZ_LS992177.1_87,0.4940
NZ_LS992181.1_1,0.4608
NZ_LS992181.1_2,0.4380
NZ_LS992181.1_3,0.4714
NZ_LS992181.1_4,0.4930
NZ_LS992181.1_5,0.6139
NZ_LS992181.1_6,0.5747
NZ_LS992181.1_7,0.5898
NZ_LS992181.1_8,0.5128
NZ_LS992181.1_9,0.5758
NZ_LS992181.1_10,0.5714
NZ_LS992181.1_11,0.5822
NZ_LS992181.1_12,0.5734
NZ_LS992181.1_13,0.5712
NZ_LS992181.1_14,0.5887
NZ_LS992181.1_15,0.6356
NZ_LS992181.1_16,0.5052
NZ_LS992181.1_17,0.5310
NZ_LS992181.1_18,0.5376
NZ_LS992181.1_19,0.6468
NZ_LS992181.1_20,0.5811
NZ_LS992181.1_21,0.5885
NZ_LS992181.1_22,0.5360
NZ_LS992181.1_23,0.5643
NZ_LS992181.1_24,0.5139
NZ_LS992181.1_25,0.5390
NZ_LS992181.1_26,0.5509
NZ_LS992181.1_27,0.4143
NZ_LS992181.1_28,0.4552
NZ_LS992181.1_29,0.5119
NZ_LS992181.1_30,0.4201
NZ_LS992181.1_31,0.4130
NZ_LS992181.1_32,0.5232
NZ_LS992181.1_33,0.5762
NZ_LS992181.1_34,0.3238
NZ_LS992181.1_35,0.5125
NZ_LS992181.1_36,0.5688
NZ_LS992181.1_37,0.5926
NZ_LS992181.1_38,0.5532
NZ_LS992181.1_39,0.5360
NZ_LS992181.1_40,0.5881
NZ_LS992181.1_41,0.5000
NZ_LS992181.1_42,0.5317
NZ_LS992181.1_43,0.5509
NZ_LS992181.1_44,0.4235
NZ_LS992181.1_45,0.4560
NZ_LS992181.1_46,0.4487
NZ_LS992181.1_47,0.5119
NZ_LS992181.1_48,0.4201
NZ_LS992181.1_49,0.4130
NZ_LS992181.1_50,0.5215
NZ_LS992181.1_51,0.5762
NZ_LS992181.1_52,0.3342
NZ_LS992181.1_53,0.3947
NZ_LS992181.1_54,0.5191
NZ_LS992181.1_55,0.5302
NZ_LS992181.1_56,0.5335
NZ_LS992181.1_57,0.5479
NZ_LS992181.1_58,0.5443
NZ_LS992181.1_59,0.5096
NZ_LS992181.1_60,0.6392
NZ_LS992181.1_61,0.5489
NZ_LS992181.1_62,0.3699
NZ_LS992181.1_63,0.5379
NZ_LS992181.1_64,0.5797
NZ_LS992181.1_65,0.4726
NZ_LS992181.1_66,0.4646
NZ_LS992181.1_67,0.4859
NZ_LS992181.1_68,0.4583
NZ_LS992181.1_69,0.5730
NZ_LS992181.1_70,0.5382
NZ_LS992181.1_71,0.5370
NZ_LS992181.1_72,0.5380
NZ_LS992181.1_73,0.5328
NZ_LS992181.1_74,0.5756
NZ_LS992181.1_75,0.5000
NZ_LS992181.1_76,0.4914
NZ_LS992181.1_77,0.5661
NZ_LS992181.1_78,0.5932
NZ_LS992181.1_79,0.5654
NZ_LS992181.1_80,0.5072
NZ_LS992181.1_81,0.5211
NZ_LS992181.1_82,0.5341
NZ_LS992181.1_83,0.4833
NZ_LS992181.1_84,0.6464
NZ_LS992181.1_85,0.6024
NZ_LS992181.1_86,0.6397
NZ_LS992181.1_87,0.5756
NZ_LS992181.1_88,0.5267
NZ_LS992181.1_89,0.2967
NZ_LS992181.1_90,0.3717
NZ_LS992181.1_91,0.5246
NZ_LS992181.1_92,0.5541
NZ_LS992181.1_93,0.4095
NZ_LS992181.1_94,0.3546
NZ_LS992181.1_95,0.3925
NZ_LS992181.1_96,0.3705
NZ_LS992181.1_97,0.4695
NZ_LS992181.1_98,0.4841
NZ_LS992181.1_99,0.5413
NZ_LS992181.1_100,0.5521
NZ_LS992181.1_101,0.5335
NZ_LS992181.1_102,0.5280
NZ_LS992181.1_103,0.4439
NZ_LS992181.1_104,0.5611
NZ_LS992181.1_105,0.5269
NZ_LS992181.1_106,0.5470
NZ_LS992181.1_107,0.4938
NZ_LS992181.1_108,0.5802
NZ_LS992181.1_109,0.5704
NZ_LS992181.1_110,0.5844
NZ_LS992181.1_111,0.5935
NZ_LS992181.1_112,0.5710
NZ_LS992181.1_113,0.5341
NZ_LS992181.1_114,0.5528
NZ_LS992181.1_115,0.4843
NZ_LS992181.1_116,0.5319
NZ_LS992181.1_117,0.5431
NZ_LS992181.1_118,0.5394
NZ_LS992181.1_119,0.5250
NZ_LS992181.1_120,0.4916
NZ_LS992181.1_121,0.4257
NZ_LS992181.1_122,0.5618
NZ_LS992181.1_123,0.5711
NZ_LS992181.1_124,0.4612
NZ_LS992181.1_125,0.4800
NZ_LS992181.1_126,0.3356
NZ_LS992181.1_127,0.3516
NZ_LS992181.1_128,0.4632
NZ_LS992181.1_129,0.5556
NZ_LS992181.1_130,0.5783
NZ_LS992181.1_131,0.6010
NZ_LS992181.1_132,0.5259
NZ_LS992181.1_133,0.4626
NZ_LS992181.1_134,0.5668
NZ_LS992181.1_135,0.5517
NZ_LS992181.1_136,0.5417
NZ_LS992181.1_137,0.4891
NZ_LS992181.1_138,0.4126
NZ_LS992181.1_139,0.5131
NZ_LS992181.1_140,0.5233
NZ_LS992181.1_141,0.3939
NZ_LS992181.1_142,0.4159
NZ_LS992181.1_143,0.5604
NZ_LS992181.1_144,0.5193
NZ_LS992181.1_145,0.3372
NZ_LS992181.1_146,0.3860
NZ_LS992181.1_147,0.5188
NZ_LS992181.1_148,0.3837
NZ_LS992181.1_149,0.5332
NZ_LS992181.1_150,0.5485
NZ_LS992181.1_151,0.5618
NZ_LS992181.1_152,0.5571
NZ_LS992181.1_153,0.3873
NZ_LS992181.1_154,0.3754
NZ_LS992181.1_155,0.5448
NZ_LS992181.1_156,0.5987
NZ_LS992181.1_157,0.5633
NZ_LS992181.1_158,0.5409
NZ_LS992181.1_159,0.3896
NZ_LS992181.1_160,0.4557
NZ_LS992181.1_161,0.4396
NZ_LS992181.1_162,0.5271
NZ_LS992181.1_163,0.4151
NZ_LS992181.1_164,0.5026
NZ_LS992181.1_165,0.5785
NZ_LS992181.1_166,0.5665
NZ_LS992181.1_167,0.4603
NZ_LS992181.1_168,0.4615
NZ_LS992181.1_169,0.4611
NZ_LS992181.1_170,0.3737
NZ_LS992181.1_171,0.3362
NZ_LS992181.1_172,0.3828
NZ_LS992184.1_1,0.5274
NZ_LS992184.1_2,0.4728
NZ_LS992184.1_3,0.4881
NZ_LS992184.1_4,0.4928
NZ_LS992184.1_5,0.4910
NZ_LS992184.1_6,0.5094
NZ_LS992184.1_7,0.5055
NZ_LS992184.1_8,0.5014
NZ_LS992184.1_9,0.5095
NZ_LS992184.1_10,0.5049
NZ_LS992184.1_11,0.4947
NZ_LS992184.1_12,0.5093
NZ_LS992184.1_13,0.5090
NZ_LS992184.1_14,0.5091
NZ_LS992184.1_15,0.5308
NZ_LS992184.1_16,0.5346
NZ_LS992184.1_17,0.5356
NZ_LS992184.1_18,0.5391
NZ_LS992184.1_19,0.5028
NZ_LS992184.1_20,0.4583
NZ_LS992184.1_21,0.5284
NZ_LS992184.1_22,0.4726
NZ_LS992184.1_23,0.4090
NZ_LS992184.1_24,0.5550
NZ_LS992184.1_25,0.4972
NZ_LS992184.1_26,0.4444
NZ_LS992184.1_27,0.4846
NZ_LS992184.1_28,0.6023
NZ_LS992184.1_29,0.6125
NZ_LS992184.1_30,0.5833
NZ_LS992184.1_31,0.6441
NZ_LS992184.1_32,0.5649
NZ_LS992184.1_33,0.6749
NZ_LS992184.1_34,0.6456
NZ_LS992184.1_35,0.6222
NZ_LS992184.1_36,0.5277
NZ_LS992184.1_37,0.5008
NZ_LS992184.1_38,0.5185
NZ_LS992184.1_39,0.4279
NZ_LS992184.1_40,0.5314
NZ_LS992184.1_41,0.5225
NZ_LS992184.1_42,0.5384
NZ_LS992184.1_43,0.2764
NZ_LS992184.1_44,0.3397
NZ_LS992184.1_45,0.5469
NZ_LS992184.1_46,0.5233
NZ_LS992184.1_47,0.5247
NZ_LS992184.1_48,0.5414
NZ_LS992184.1_49,0.4960
NZ_LS992184.1_50,0.5355
NZ_LS992184.1_51,0.5027
NZ_LS992184.1_52,0.4653
NZ_LS992184.1_53,0.4827
NZ_LS992184.1_54,0.4974
NZ_LS992184.1_55,0.4966
NZ_LS992184.1_56,0.5254
NZ_LS992184.1_57,0.5073
NZ_LS992184.1_58,0.5348
NZ_LS992184.1_59,0.5368
NZ_LS992184.1_60,0.5324
NZ_LS992184.1_61,0.5413
NZ_LS992184.1_62,0.4928
NZ_LS992184.1_63,0.4400
NZ_LS992184.1_64,0.5210
NZ_LS992184.1_65,0.5160
NZ_LS992184.1_66,0.5294
NZ_LS992184.1_67,0.4950
NZ_LS992184.1_68,0.5064
NZ_LS992184.1_69,0.5385
NZ_LS992184.1_70,0.5141
NZ_LS992184.1_71,0.4965
NZ_LS992184.1_72,0.5278
NZ_LS992184.1_73,0.5220
NZ_LS992184.1_74,0.4689
NZ_LS992184.1_75,0.5008
NZ_LS992184.1_76,0.5356
NZ_LS992184.1_77,0.5353
NZ_LS992184.1_78,0.6078
NZ_LS992184.1_79,0.5622
NZ_LS992184.1_80,0.5591
NZ_LS992184.1_81,0.6268
NZ_LS992184.1_82,0.6367
NZ_LS992184.1_83,0.5898
NZ_LS992184.1_84,0.6399
NZ_LS992184.1_85,0.5594
NZ_LS992184.1_86,0.5635
NZ_LS992184.1_87,0.5616
NZ_LS992184.1_88,0.5349
NZ_LS992184.1_89,0.5214
NZ_LS992184.1_90,0.5723
NZ_LS992184.1_91,0.4353
NZ_LS992184.1_92,0.4992
NZ_LS992184.1_93,0.3667
NZ_LS992184.1_94,0.4805
NZ_LS992184.1_95,0.5397
NZ_LS992184.1_96,0.5362
NZ_LS992184.1_97,0.4747
NZ_LS992184.1_98,0.5440
NZ_LS992184.1_99,0.5242
NZ_LS992184.1_100,0.4906
NZ_LS992184.1_101,0.4930
NZ_LS992184.1_102,0.6125
NZ_LS992184.1_103,0.5747
NZ_LS992184.1_104,0.5799
NZ_LS992184.1_105,0.5879
NZ_LS992184.1_106,0.5128
NZ_LS992184.1_107,0.5758
NZ_LS992184.1_108,0.5517
NZ_LS992184.1_109,0.5798
NZ_LS992184.1_110,0.5727
NZ_LS992184.1_111,0.5714
NZ_LS992184.1_112,0.5000
NZ_LS992184.1_113,0.5626
NZ_LS992184.1_114,0.5469
NZ_LS992184.1_115,0.6111
NZ_LS992184.1_116,0.5747
NZ_LS992184.1_117,0.5405
NZ_LS992184.1_118,0.5789
NZ_LS992184.1_119,0.3904
NZ_LS992184.1_120,0.4153
NZ_LS992184.1_121,0.3652
NZ_LS992184.1_122,0.4135
NZ_LS992184.1_123,0.5277
NZ_LS992184.1_124,0.6276
NZ_LS992184.1_125,0.4901
NZ_LS992184.1_126,0.5269
NZ_LS992184.1_127,0.4840
NZ_LS992184.1_128,0.3397
NZ_LS992184.1_129,0.2764
NZ_LS992184.1_130,0.5491
NZ_LS992184.1_131,0.5751
NZ_LS992184.1_132,0.5193
NZ_LS992184.1_133,0.5319
NZ_LS992184.1_134,0.5865
NZ_LS992184.1_135,0.4614
NZ_LS992184.1_136,0.5540
NZ_LS992184.1_137,0.4195
NZ_LS992184.1_138,0.5221
NZ_LS992184.1_139,0.5000
NZ_LS992184.1_140,0.6167
NZ_LS992184.1_141,0.5545
NZ_LS992184.1_142,0.5783
NZ_LS992184.1_143,0.4731
NZ_LS992184.1_144,0.3036
NZ_LS992184.1_145,0.3548
NZ_LS992184.1_146,0.4685
NZ_LS992184.1_147,0.4004
NZ_LS992184.1_148,0.3650
NZ_LS992184.1_149,0.3775
NZ_LS992184.1_150,0.3451
NZ_LS992184.1_151,0.5319
NZ_LS992184.1_152,0.6504
NZ_LS992184.1_153,0.6748
NZ_LS992184.1_154,0.6089
NZ_LS992184.1_155,0.6078
NZ_LS992184.1_156,0.6472
NZ_LS992184.1_157,0.5844
NZ_LS992184.1_158,0.5817
NZ_LS992184.1_159,0.5822
NZ_LS992184.1_160,0.6283
NZ_LS992184.1_161,0.6268
NZ_LS992184.1_162,0.6491
NZ_LS992184.1_163,0.6476
NZ_LS992184.1_164,0.5366
NZ_LS992184.1_165,0.4203
NZ_LS992184.1_166,0.3640
NZ_LS992184.1_167,0.3650
NZ_LS992184.1_168,0.3451
NZ_LS992184.1_169,0.5319
NZ_LS992184.1_170,0.6504
NZ_LS992184.1_171,0.6748
NZ_LS992184.1_172,0.6089
NZ_LS992184.1_173,0.6078
NZ_LS992184.1_174,0.6472
NZ_LS992184.1_175,0.5844
NZ_LS992184.1_176,0.5817
NZ_LS992184.1_177,0.5822
NZ_LS992184.1_178,0.6283
NZ_LS992184.1_179,0.6268
NZ_LS992184.1_180,0.6471
NZ_LS992184.1_181,0.5319
NZ_LS992184.1_182,0.5241
NZ_LS992184.1_183,0.5215
NZ_LS992184.1_184,0.5089
NZ_LS992184.1_185,0.5117
NZ_LS992184.1_186,0.5027
NZ_LS992184.1_187,0.5128
NZ_LS992184.1_188,0.5301
NZ_LS992184.1_189,0.4986
NZ_LS992184.1_190,0.5281
NZ_LS992184.1_191,0.4864
NZ_LS992184.1_192,0.5275
NZ_LS992184.1_193,0.5398
NZ_LS992184.1_194,0.5185
NZ_LS992184.1_195,0.5233
NZ_LS992184.1_196,0.5307
NZ_LS992184.1_197,0.5453
NZ_LS992184.1_198,0.5123
NZ_LS992184.1_199,0.5389
NZ_LS992184.1_200,0.5291
NZ_LS992184.1_201,0.5343
NZ_LS992184.1_202,0.5469
NZ_LS992184.1_203,0.5205
NZ_LS992184.1_204,0.5544
NZ_LS992184.1_205,0.5401
NZ_LS992184.1_206,0.5172
NZ_LS992184.1_207,0.5153
NZ_LS992184.1_208,0.5057
NZ_LS992184.1_209,0.5197
NZ_LS992184.1_210,0.4989
NZ_LS992184.1_211,0.4326
NZ_LS992184.1_212,0.5202
NZ_LS992184.1_213,0.5729
NZ_LS992184.1_214,0.5241
NZ_LS992187.1_1,0.4256
NZ_LS992187.1_2,0.5018
NZ_LS992187.1_3,0.5635
NZ_LS992187.1_4,0.5191
NZ_LS992187.1_5,0.5378
NZ_LS992187.1_6,0.5730
NZ_LS992187.1_7,0.5816
NZ_LS992187.1_8,0.5529
NZ_LS992187.1_9,0.5394
NZ_LS992187.1_10,0.5583
NZ_LS992187.1_11,0.5425
NZ_LS992187.1_12,0.5855
NZ_LS992187.1_13,0.5299
NZ_LS992187.1_14,0.5947
NZ_LS992187.1_15,0.4988
NZ_LS992187.1_16,0.5000
NZ_LS992187.1_17,0.5603
NZ_LS992187.1_18,0.5540
NZ_LS992187.1_19,0.6309
NZ_LS992187.1_20,0.6088
NZ_LS992187.1_21,0.5724
NZ_LS992187.1_22,0.5450
NZ_LS992187.1_23,0.5760
NZ_LS992187.1_24,0.5361
NZ_LS992187.1_25,0.5141
NZ_LS992187.1_26,0.5571
NZ_LS992187.1_27,0.5200
NZ_LS992187.1_28,0.4293
NZ_LS992187.1_29,0.4404
NZ_LS992187.1_30,0.4466
NZ_LS992187.1_31,0.4279
NZ_LS992187.1_32,0.5910
NZ_LS992187.1_33,0.5700
NZ_LS992187.1_34,0.3864
NZ_LS992187.1_35,0.5155
NZ_LS992187.1_36,0.6531
NZ_LS992187.1_37,0.5431
NZ_LS992187.1_38,0.3631
NZ_LS992187.1_39,0.4742
NZ_LS992187.1_40,0.4788
NZ_LS992187.1_41,0.4892
NZ_LS992187.1_42,0.3941
NZ_LS992187.1_43,0.5580
NZ_LS992187.1_44,0.4479
NZ_LS992187.1_45,0.4363
NZ_LS992187.1_46,0.5044
NZ_LS992187.1_47,0.5326
NZ_LS992187.1_48,0.5804
NZ_LS992187.1_49,0.3532
NZ_LS992187.1_50,0.3672
NZ_LS992187.1_51,0.5028
NZ_LS992187.1_52,0.4840
NZ_LS992187.1_53,0.4932
NZ_LS992187.1_54,0.4915
NZ_LS992187.1_55,0.4393
NZ_LS992187.1_56,0.4698
NZ_LS992187.1_57,0.4435
NZ_LS992187.1_58,0.4374
NZ_LS992187.1_59,0.4349
NZ_LS992187.1_60,0.4201
NZ_LS992187.1_61,0.4803
NZ_LS992187.1_62,0.4900
NZ_LS992187.1_63,0.4376
NZ_LS992187.1_64,0.4708
NZ_LS992187.1_65,0.4034
NZ_LS992187.1_66,0.5098
NZ_LS992187.1_67,0.5263
NZ_LS992187.1_68,0.5144
NZ_LS992187.1_69,0.4948
NZ_LS992187.1_70,0.4964
NZ_LS992187.1_71,0.5443
NZ_LS992187.1_72,0.5316
NZ_LS992187.1_73,0.5094
NZ_LS992187.1_74,0.5457
NZ_LS992187.1_75,0.5109
NZ_LS992187.1_76,0.5064
NZ_LS992187.1_77,0.5284
NZ_LS992187.1_78,0.4988
NZ_LS992187.1_79,0.4815
NZ_LS992187.1_80,0.5069
NZ_LS992187.1_81,0.5087
NZ_LS992187.1_82,0.5154
NZ_LS992187.1_83,0.5295
NZ_LS992187.1_84,0.4855
NZ_LS992187.1_85,0.4593
NZ_LS992187.1_86,0.4728
NZ_LS992187.1_87,0.5101
NZ_LS992187.1_88,0.5128
NZ_LS992187.1_89,0.4773
NZ_LS992187.1_90,0.5284
NZ_LS992187.1_91,0.4988
NZ_LS992187.1_92,0.5069
NZ_LS992187.1_93,0.5087
NZ_LS992187.1_94,0.5154
NZ_LS992187.1_95,0.5295
NZ_LS992187.1_96,0.4855
NZ_LS992187.1_97,0.4670
NZ_LS992187.1_98,0.3891
NZ_LS992187.1_99,0.3905
NZ_LS992187.1_100,0.3955
NZ_LS992187.1_101,0.4848
NZ_LS992187.1_102,0.5079
NZ_LS992187.1_103,0.4679
NZ_LS992187.1_104,0.5128
NZ_LS992187.1_105,0.5098
NZ_LS992187.1_106,0.5009
NZ_LS992187.1_107,0.5189
NZ_LS992187.1_108,0.4384
NZ_LS992187.1_109,0.5444
NZ_LS992188.1_1,0.4687
NZ_LS992188.1_2,0.4380
NZ_LS992188.1_3,0.4747
NZ_LS992188.1_4,0.4930
NZ_LS992188.1_5,0.6125
NZ_LS992188.1_6,0.5747
NZ_LS992188.1_7,0.5799
NZ_LS992188.1_8,0.5879
NZ_LS992188.1_9,0.5128
NZ_LS992188.1_10,0.5758
NZ_LS992188.1_11,0.5529
NZ_LS992188.1_12,0.5798
NZ_LS992188.1_13,0.5727
NZ_LS992188.1_14,0.5714
NZ_LS992188.1_15,0.4871
NZ_LS992188.1_16,0.5104
NZ_LS992188.1_17,0.5650
NZ_LS992188.1_18,0.5446
NZ_LS992188.1_19,0.6070
NZ_LS992188.1_20,0.5816
NZ_LS992188.1_21,0.5360
NZ_LS992188.1_22,0.5541
NZ_LS992188.1_23,0.3884
NZ_LS992188.1_24,0.4124
NZ_LS992188.1_25,0.4331
NZ_LS992188.1_26,0.5299
NZ_LS992188.1_27,0.5336
NZ_LS992188.1_28,0.4464
NZ_LS992188.1_29,0.3367
NZ_LS992188.1_30,0.6523
NZ_LS992188.1_31,0.5319
NZ_LS992188.1_32,0.6137
NZ_LS992188.1_33,0.5120
NZ_LS992188.1_34,0.5179
NZ_LS992188.1_35,0.5000
NZ_LS992188.1_36,0.6167
NZ_LS992188.1_37,0.5545
NZ_LS992188.1_38,0.6541
NZ_LS992188.1_39,0.6604
NZ_LS992188.1_40,0.6207
NZ_LS992188.1_41,0.6138
NZ_LS992188.1_42,0.5319
NZ_LS992188.1_43,0.5094
NZ_LS992188.1_44,0.5362
NZ_LS992188.1_45,0.5616
NZ_LS992188.1_46,0.5349
NZ_LS992188.1_47,0.5214
NZ_LS992188.1_48,0.5688
NZ_LS992188.1_49,0.4353
NZ_LS992188.1_50,0.4992
NZ_LS992188.1_51,0.3667
NZ_LS992188.1_52,0.4805
NZ_LS992188.1_53,0.5472
NZ_LS992188.1_54,0.4402
NZ_LS992188.1_55,0.5770
NZ_LS992188.1_56,0.5993
NZ_LS992188.1_57,0.5249
NZ_LS992188.1_58,0.4657
NZ_LS992188.1_59,0.5015
NZ_LS992188.1_60,0.3729
NZ_LS992188.1_61,0.5119
NZ_LS992188.1_62,0.5443
NZ_LS992188.1_63,0.4935
NZ_LS992188.1_64,0.5524
NZ_LS992188.1_65,0.5137
NZ_LS992188.1_66,0.5819
NZ_LS992188.1_67,0.5122
NZ_LS992188.1_68,0.6182
NZ_LS992188.1_69,0.6068
NZ_LS992188.1_70,0.5435
NZ_LS992188.1_71,0.6199
NZ_LS992188.1_72,0.6133
NZ_LS992188.1_73,0.5521
NZ_LS992188.1_74,0.5507
NZ_LS992188.1_75,0.5328
NZ_LS992188.1_76,0.5038
NZ_LS992188.1_77,0.4553
NZ_LS992188.1_78,0.4977
NZ_LS992188.1_79,0.3729
NZ_LS992188.1_80,0.5119
NZ_LS992188.1_81,0.5211
NZ_LS992188.1_82,0.3817
NZ_LS992188.1_83,0.5568
NZ_LS992188.1_84,0.5193
NZ_LS992188.1_85,0.4058
NZ_LS992188.1_86,0.5175
NZ_LS992188.1_87,0.4070
NZ_LS992188.1_88,0.5316
NZ_LS992188.1_89,0.5462
NZ_LS992188.1_90,0.3529
NZ_LS992188.1_91,0.5458
NZ_LS992188.1_92,0.5972
NZ_LS992188.1_93,0.5736
NZ_LS992188.1_94,0.5431
NZ_LS992188.1_95,0.3707
NZ_LS992188.1_96,0.4338
NZ_LS992188.1_97,0.4486
NZ_LS992188.1_98,0.5233
NZ_LS992188.1_99,0.4173
NZ_LS992188.1_100,0.5044
NZ_LS992188.1_101,0.5785
NZ_LS992188.1_102,0.5652
NZ_LS992188.1_103,0.4621
NZ_LS992188.1_104,0.4868
NZ_LS992188.1_105,0.4750
NZ_LS992188.1_106,0.3199
NZ_LS992188.1_107,0.3880
NZ_LS992188.1_108,0.4167
NZ_LS992189.1_1,0.3259
NZ_LS992189.1_2,0.3519
NZ_LS992189.1_3,0.3443
NZ_LS992189.1_4,0.5024
NZ_LS992189.1_5,0.4167
NZ_LS992189.1_6,0.4516
NZ_LS992189.1_7,0.4424
NZ_LS992189.1_8,0.4087
NZ_LS992189.1_9,0.4481
NZ_LS992189.1_10,0.3604
NZ_LS992189.1_11,0.4148
NZ_LS992189.1_12,0.3295
NZ_LS992189.1_13,0.4250
NZ_LS992189.1_14,0.3563
NZ_LS992189.1_15,0.4000
NZ_LS992189.1_16,0.3000
NZ_LS992189.1_17,0.3488
NZ_LS992189.1_18,0.4156
NZ_LS992189.1_19,0.3137
NZ_LS992189.1_20,0.4309
NZ_LS992189.1_21,0.4031
NZ_LS992189.1_22,0.3909
NZ_LS992189.1_23,0.4414
NZ_LS992189.1_24,0.4667
NZ_LS992189.1_25,0.4293
NZ_LS992189.1_26,0.4861
NZ_LS992189.1_27,0.4815
NZ_LS992189.1_28,0.5141
NZ_LS992189.1_29,0.3863
NZ_LS992189.1_30,0.3846
NZ_LS992189.1_31,0.4417
NZ_LS992189.1_32,0.3633
NZ_LS992189.1_33,0.3851
NZ_LS992189.1_34,0.3158
NZ_LS992189.1_35,0.4027
NZ_LS992189.1_36,0.3607
NZ_LS992189.1_37,0.4074
NZ_LS992189.1_38,0.3762
NZ_LS992189.1_39,0.3682
NZ_LS992189.1_40,0.4012
NZ_LS992189.1_41,0.3627
NZ_LS992189.1_42,0.3755
NZ_LS992189.1_43,0.3617
NZ_LS992189.1_44,0.4850
NZ_LS992189.1_45,0.4800
NZ_LS992189.1_46,0.4482
NZ_LS992189.1_47,0.3676
NZ_LS992189.1_48,0.3765
NZ_LS992189.1_49,0.3910
NZ_LS992189.1_50,0.3744
NZ_LS992189.1_51,0.4639
NZ_LS992189.1_52,0.3895
NZ_LS992189.1_53,0.4008
NZ_LS992189.1_54,0.4759
NZ_LS992189.1_55,0.4318
NZ_LS992189.1_56,0.3642
NZ_LS992189.1_57,0.3684
NZ_LS992189.1_58,0.4186
NZ_LS992189.1_59,0.4796
NZ_LS992189.1_60,0.4382
NZ_LS992189.1_61,0.4085
NZ_LS992189.1_62,0.4189
NZ_LS992189.1_63,0.4491
NZ_LS992189.1_64,0.4053
NZ_LS992189.1_65,0.4201
NZ_LS992189.1_66,0.3353
NZ_LS992189.1_67,0.4580
NZ_LS992189.1_68,0.4493
NZ_LS992189.1_69,0.4244
NZ_LS992189.1_70,0.4815
NZ_LS992189.1_71,0.3856
NZ_LS992189.1_72,0.4211
NZ_LS992189.1_73,0.3934
NZ_LS992189.1_74,0.3742
NZ_LS992189.1_75,0.4866
NZ_LS992189.1_76,0.4702
NZ_LS992189.1_77,0.4298
NZ_LS992189.1_78,0.3524
NZ_LS992189.1_79,0.3785
NZ_LS992189.1_80,0.4497
NZ_LS992189.1_81,0.3521
NZ_LS992189.1_82,0.3431
NZ_LS992189.1_83,0.4300
NZ_LS992189.1_84,0.3851
NZ_LS992189.1_85,0.3763
NZ_LS992189.1_86,0.3360
NZ_LS992189.1_87,0.4366
NZ_LS992189.1_88,0.4187
NZ_LS992189.1_89,0.3401
NZ_LS992189.1_90,0.4217
NZ_LS992189.1_91,0.3392
NZ_LS992194.1_1,0.4588
NZ_LS992194.1_2,0.4380
NZ_LS992194.1_3,0.4747
NZ_LS992194.1_4,0.4930
NZ_LS992194.1_5,0.6139
NZ_LS992194.1_6,0.5747
NZ_LS992194.1_7,0.5934
NZ_LS992194.1_8,0.5128
NZ_LS992194.1_9,0.5828
NZ_LS992194.1_10,0.4322
NZ_LS992194.1_11,0.5714
NZ_LS992194.1_12,0.5798
NZ_LS992194.1_13,0.5719
NZ_LS992194.1_14,0.5931
NZ_LS992194.1_15,0.5638
NZ_LS992194.1_16,0.6339
NZ_LS992194.1_17,0.5052
NZ_LS992194.1_18,0.5333
NZ_LS992194.1_19,0.5575
NZ_LS992194.1_20,0.4384
NZ_LS992194.1_21,0.4641
NZ_LS992194.1_22,0.5189
NZ_LS992194.1_23,0.5963
NZ_LS992194.1_24,0.6207
NZ_LS992194.1_25,0.5520
NZ_LS992194.1_26,0.5980
NZ_LS992194.1_27,0.5827
NZ_LS992194.1_28,0.6076
NZ_LS992194.1_29,0.5950
NZ_LS992194.1_30,0.5128
NZ_LS992194.1_31,0.5828
NZ_LS992194.1_32,0.4322
NZ_LS992194.1_33,0.5714
NZ_LS992194.1_34,0.5798
NZ_LS992194.1_35,0.5712
NZ_LS992194.1_36,0.5931
NZ_LS992194.1_37,0.6339
NZ_LS992194.1_38,0.5052
NZ_LS992194.1_39,0.5333
NZ_LS992194.1_40,0.5399
NZ_LS992194.1_41,0.6468
NZ_LS992194.1_42,0.5798
NZ_LS992194.1_43,0.5885
NZ_LS992194.1_44,0.5405
NZ_LS992194.1_45,0.5599
NZ_LS992194.1_46,0.5426
NZ_LS992194.1_47,0.3853
NZ_LS992194.1_48,0.4181
NZ_LS992194.1_49,0.4638
NZ_LS992194.1_50,0.5084
NZ_LS992194.1_51,0.5411
NZ_LS992194.1_52,0.3743
NZ_LS992194.1_53,0.4176
NZ_LS992194.1_54,0.3896
NZ_LS992194.1_55,0.3361
NZ_LS992194.1_56,0.3566
NZ_LS992194.1_57,0.3191
NZ_LS992194.1_58,0.5072
NZ_LS992194.1_59,0.5630
NZ_LS992194.1_60,0.5426
