replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP036192.1	NZ_CP036192.1_94	vcrx092	94	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP036192.1_vcrx091_093_3	1	1	1.0	3.0	1	vcrx092	mandatory	344	6.2e-165	541.8	0.985	0.942	13	336			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP036192.1	NZ_CP036192.1_95	vcrx091	95	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP036192.1_vcrx091_093_3	1	1	1.0	3.0	1	vcrx091	mandatory	176	1.7000000000000002e-81	266.4	0.68	0.966	1	170			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP036192.1	NZ_CP036192.1_96	vcrx090	96	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP036192.1_vcrx089_090_2	1	1	1.0	2.0	1	vcrx090	mandatory	303	1.6999999999999998e-177	582.4	1.0	0.997	1	302			Anti_RM	vcrx089_090	Antidefense
NZ_CP036192.1	NZ_CP036192.1_97	vcrx089	97	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP036192.1_vcrx089_090_2	1	1	1.0	2.0	1	vcrx089	mandatory	323	3e-141	464.5	0.792	0.978	5	320			Anti_RM	vcrx089_090	Antidefense
NZ_CP036203.1	NZ_CP036203.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036203.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	3.6e-97	315.6	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NZ_CP036203.1	NZ_CP036203.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NZ_CP036203.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	3.7000000000000004e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP036203.1	NZ_CP036203.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NZ_CP036203.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	5.6000000000000005e-89	287.6	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP036203.1	NZ_CP036203.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036203.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.2e-94	306.0	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036301.1	NZ_CP036301.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP036301.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	6.9e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP036301.1	NZ_CP036301.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_9	1	1	1.0	2.0	1	psib	mandatory	240	1.6000000000000001e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_9	1	1	1.0	2.0	1	psia	mandatory	145	6.7e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036301.1_ardb_klca_acric11_7	1	1	1.0	1.0	1	ardb	mandatory	142	1.9e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036301.1	NZ_CP036301.1_50	MazEF__MazF	50	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036301.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	2.5e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP036301.1	NZ_CP036301.1_51	MazEF__MazE	51	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036301.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	5.4e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP036301.1	NZ_CP036301.1_92	ardb	92	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036301.1_ardb_klca_acric11_8	1	1	1.0	1.0	1	ardb	mandatory	143	6.5e-86	278.6	1.0	0.993	1	142			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036301.1	NZ_CP036301.1_93	arda	93	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036301.1_arda_ardu_5	1	1	1.0	1.0	1	arda	mandatory	169	1.4999999999999999e-92	301.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036301.1	NZ_CP036301.1_104	psia	104	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_10	1	1	1.0	2.0	1	psia	mandatory	144	1.8999999999999998e-62	202.5	0.993	0.993	1	143			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_105	psib	105	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_10	1	1	1.0	2.0	1	psib	mandatory	243	1.2e-56	185.2	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_108	Mok_Hok_Sok__Mok	108	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP036301.1_Mok_Hok_Sok_3	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	51	7.6e-21	67.7	0.628	0.961	1	49			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP036301.1	NZ_CP036301.1_109	acrie9	109	defense-finder-models/ADF/Anti_CRISPR/acrie9	NZ_CP036301.1_acrie9_4	1	1	0.071	1.0	1	acrie9	mandatory	91	1.7e-46	149.8	0.988	0.868	1	79			Anti_CRISPR	acrie9	Antidefense
NZ_CP036301.1	NZ_CP036301.1_130	psib	130	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_11	1	1	1.0	2.0	1	psib	mandatory	243	2.6999999999999998e-70	229.9	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_131	psia	131	defense-finder-models/ADF/Other/psiab	NZ_CP036301.1_psiab_11	1	1	1.0	2.0	1	psia	mandatory	144	9.599999999999998e-69	222.9	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP036301.1	NZ_CP036301.1_138	arda	138	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036301.1_arda_ardu_6	1	1	1.0	1.0	1	arda	mandatory	169	7.1e-93	302.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036306.1	NZ_CP036306.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP036306.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	7e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP036306.1	NZ_CP036306.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_9	1	1	1.0	2.0	1	psib	mandatory	240	1.6000000000000001e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_9	1	1	1.0	2.0	1	psia	mandatory	145	6.8e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036306.1_ardb_klca_acric11_6	1	1	1.0	1.0	1	ardb	mandatory	142	1.9e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036306.1	NZ_CP036306.1_47	MazEF__MazF	47	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036306.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	2.5e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP036306.1	NZ_CP036306.1_48	MazEF__MazE	48	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036306.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	5.5e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP036306.1	NZ_CP036306.1_82	arda	82	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036306.1_arda_ardu_4	1	1	1.0	1.0	1	arda	mandatory	169	7.1999999999999995e-93	302.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036306.1	NZ_CP036306.1_89	psia	89	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_10	1	1	1.0	2.0	1	psia	mandatory	144	9.8e-69	222.9	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_90	psib	90	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_10	1	1	1.0	2.0	1	psib	mandatory	243	2.8e-70	229.9	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_103	acrie9	103	defense-finder-models/ADF/Anti_CRISPR/acrie9	NZ_CP036306.1_acrie9_3	1	1	0.071	1.0	1	acrie9	mandatory	91	1.8e-46	149.8	0.988	0.868	1	79			Anti_CRISPR	acrie9	Antidefense
NZ_CP036306.1	NZ_CP036306.1_107	psib	107	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_11	1	1	1.0	2.0	1	psib	mandatory	243	1.2e-56	185.2	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_108	psia	108	defense-finder-models/ADF/Other/psiab	NZ_CP036306.1_psiab_11	1	1	1.0	2.0	1	psia	mandatory	144	1.8999999999999998e-62	202.5	0.993	0.993	1	143			Other	psiab	Antidefense
NZ_CP036306.1	NZ_CP036306.1_119	arda	119	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036306.1_arda_ardu_5	1	1	1.0	1.0	1	arda	mandatory	169	1.4999999999999999e-92	301.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036306.1	NZ_CP036306.1_120	ardb	120	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036306.1_ardb_klca_acric11_7	1	1	1.0	1.0	1	ardb	mandatory	143	3.3e-85	276.3	1.0	0.993	1	142			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036306.1	NZ_CP036306.1_163	klca	163	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036306.1_ardb_klca_acric11_8	1	1	1.0	0.8	1	ardb	mandatory	142	1.6e-56	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036363.1	NZ_CP036363.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036363.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	3.1e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NZ_CP036363.1	NZ_CP036363.1_16	ardr	16	defense-finder-models/ADF/Anti_RM/ardr	NZ_CP036363.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	5.1e-87	281.0	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NZ_CP036363.1	NZ_CP036363.1_17	klca	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036363.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	4e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036363.1	NZ_CP036363.1_21	ardk	21	defense-finder-models/ADF/Anti_RM/ardk	NZ_CP036363.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	3.2999999999999997e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NZ_CP036363.1	NZ_CP036363.1_34	RM_Type_II__Type_II_REase27	34	defense-finder-models/RM/RM/RM_Type_II	NZ_CP036363.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	2.5000000000000004e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NZ_CP036363.1	NZ_CP036363.1_35	RM_Type_II__Type_II_MTases_FAM_2	35	defense-finder-models/RM/RM/RM_Type_II	NZ_CP036363.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.5e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NZ_CP036368.1	NZ_CP036368.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036368.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	3.3e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NZ_CP036368.1	NZ_CP036368.1_16	ardr	16	defense-finder-models/ADF/Anti_RM/ardr	NZ_CP036368.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	5.5e-87	281.0	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NZ_CP036368.1	NZ_CP036368.1_17	klca	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036368.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	4.2999999999999996e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036368.1	NZ_CP036368.1_21	ardk	21	defense-finder-models/ADF/Anti_RM/ardk	NZ_CP036368.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	3.6e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NZ_CP036368.1	NZ_CP036368.1_39	RM_Type_II__Type_II_REase27	39	defense-finder-models/RM/RM/RM_Type_II	NZ_CP036368.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	2.6e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NZ_CP036368.1	NZ_CP036368.1_40	RM_Type_II__Type_II_MTases_FAM_2	40	defense-finder-models/RM/RM/RM_Type_II	NZ_CP036368.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.6e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NZ_CP036372.1	NZ_CP036372.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP036372.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	7.8e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP036372.1	NZ_CP036372.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_9	1	1	1.0	2.0	1	psib	mandatory	240	1.8e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_9	1	1	1.0	2.0	1	psia	mandatory	145	7.4999999999999995e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036372.1_ardb_klca_acric11_7	1	1	1.0	1.0	1	ardb	mandatory	142	2.2e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP036372.1	NZ_CP036372.1_47	MazEF__MazF	47	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036372.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	2.8e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP036372.1	NZ_CP036372.1_48	MazEF__MazE	48	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP036372.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	6.1e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP036372.1	NZ_CP036372.1_85	arda	85	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036372.1_arda_ardu_5	1	1	1.0	1.0	1	arda	mandatory	169	8.1e-93	302.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036372.1	NZ_CP036372.1_92	psia	92	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_10	1	1	1.0	2.0	1	psia	mandatory	144	1.1e-68	222.9	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_93	psib	93	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_10	1	1	1.0	2.0	1	psib	mandatory	243	3.1e-70	229.9	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_114	acrie9	114	defense-finder-models/ADF/Anti_CRISPR/acrie9	NZ_CP036372.1_acrie9_4	1	1	0.071	1.0	1	acrie9	mandatory	91	2e-46	149.8	0.988	0.868	1	79			Anti_CRISPR	acrie9	Antidefense
NZ_CP036372.1	NZ_CP036372.1_115	Mok_Hok_Sok__Mok	115	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP036372.1_Mok_Hok_Sok_3	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	51	8.6e-21	67.7	0.628	0.961	1	49			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP036372.1	NZ_CP036372.1_118	psib	118	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_11	1	1	1.0	2.0	1	psib	mandatory	243	1.4e-56	185.2	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_119	psia	119	defense-finder-models/ADF/Other/psiab	NZ_CP036372.1_psiab_11	1	1	1.0	2.0	1	psia	mandatory	144	2.1999999999999997e-62	202.5	0.993	0.993	1	143			Other	psiab	Antidefense
NZ_CP036372.1	NZ_CP036372.1_130	arda	130	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP036372.1_arda_ardu_6	1	1	1.0	1.0	1	arda	mandatory	169	1.6999999999999998e-92	301.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP036372.1	NZ_CP036372.1_131	ardb	131	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP036372.1_ardb_klca_acric11_8	1	1	1.0	1.0	1	ardb	mandatory	143	7.3e-86	278.6	1.0	0.993	1	142			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP037737.1	NZ_CP037737.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP037737.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	1.1e-49	160.8	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP037737.1	NZ_CP037737.1_45	MazEF__MazF	45	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP037737.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	5.1e-16	51.3	0.847	0.901	2	101			MazEF	MazEF	Defense
NZ_CP037737.1	NZ_CP037737.1_46	MazEF__MazE	46	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP037737.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.5e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP037873.1	NZ_CP037873.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP037873.1_psiab_2	1	1	1.0	2.0	1	psib	mandatory	246	1.1e-55	181.5	0.992	0.972	1	239			Other	psiab	Antidefense
NZ_CP037873.1	NZ_CP037873.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP037873.1_psiab_2	1	1	1.0	2.0	1	psia	mandatory	144	2.1e-64	208.2	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP037873.1	NZ_CP037873.1_13	ardb	13	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP037873.1_ardb_klca_acric11_1	1	1	1.0	1.0	1	ardb	mandatory	145	9.8e-89	287.0	0.979	0.952	7	144			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP037875.1	NZ_CP037875.1_27	Shedu__SduA	27	defense-finder-models/DefenseFinder/Shedu/Shedu	NZ_CP037875.1_Shedu_6	1	1	1.0	1.0	1	Shedu__SduA	mandatory	269	9.800000000000001e-60	197.0	0.594	0.866	7	239			Shedu	Shedu	Defense
NZ_CP037875.1	NZ_CP037875.1_66	CBASS__Endonuc_big	66	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP037875.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	502	2e-140	462.9	0.992	0.994	1	499		NZ_CP037875.1_CBASS_1,NZ_CP037875.1_CBASS_I_2	CBASS	CBASS_II	Defense
NZ_CP037875.1	NZ_CP037875.1_67	CBASS__Cyclase_II	67	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP037875.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	382	5.7000000000000005e-30	98.5	0.938	0.937	1	358		NZ_CP037875.1_CBASS_1,NZ_CP037875.1_CBASS_I_2	CBASS	CBASS_II	Defense
NZ_CP037875.1	NZ_CP037875.1_68	CBASS__AG_E1_ThiF	68	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP037875.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__E2	mandatory	601	4.9e-25	82.3	0.553	0.226	373	508		NZ_CP037875.1_CBASS_1	CBASS	CBASS_II	Defense
NZ_CP037875.1	NZ_CP037875.1_69	CBASS__Jab	69	defense-finder-models/DefenseFinder/CBASS/CBASS_II	NZ_CP037875.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__E2	mandatory	179	6.3e-41	134.1	0.768	0.872	1	156		NZ_CP037875.1_CBASS_1	CBASS	CBASS_II	Defense
NZ_CP037875.1	NZ_CP037875.1_84	PD-T7-2__PD-T7-2_A	84	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	NZ_CP037875.1_PD-T7-2_5	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_A	mandatory	464	1.8e-41	136.3	0.826	0.765	50	404			PD-T7-2	PD-T7-2	Defense
NZ_CP037875.1	NZ_CP037875.1_85	PD-T7-2__PD-T7-2_B	85	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	NZ_CP037875.1_PD-T7-2_5	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_B	mandatory	691	1.3999999999999998e-105	347.8	0.962	0.959	10	672			PD-T7-2	PD-T7-2	Defense
NZ_CP037875.1	NZ_CP037875.1_246	Mok_Hok_Sok__Hok	246	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP037875.1_Mok_Hok_Sok_4	1	1	0.5	1.0	1	Mok_Hok_Sok__Hok	mandatory	72	6.7e-29	93.7	1.0	0.722	20	71			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP037876.1	NZ_CP037876.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP037876.1_psiab_2	1	1	1.0	2.0	1	psib	mandatory	246	1.1e-55	181.5	0.992	0.972	1	239			Other	psiab	Antidefense
NZ_CP037876.1	NZ_CP037876.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP037876.1_psiab_2	1	1	1.0	2.0	1	psia	mandatory	144	2.1e-64	208.2	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP037876.1	NZ_CP037876.1_13	ardb	13	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP037876.1_ardb_klca_acric11_1	1	1	1.0	1.0	1	ardb	mandatory	145	1.0000000000000001e-88	287.0	0.979	0.952	7	144			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP037880.1	NZ_CP037880.1_25	CBASS__A_Cyclase_AGS_C	25	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP037880.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	443	6.5e-42	134.2	0.992	0.293	313	442		NZ_CP037880.1_CBASS_1	CBASS	CBASS_I	Defense
NZ_CP037880.1	NZ_CP037880.1_26	CBASS__2TM_Gros	26	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP037880.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	192	1.7999999999999998e-31	101.6	0.751	0.896	1	172		NZ_CP037880.1_CBASS_1	CBASS	CBASS_I	Defense
NZ_CP037880.1	NZ_CP037880.1_33	DS-27__DS-27	33	defense-finder-models/DefenseFinder/DS-27/DS-27	NZ_CP037880.1_DS-27_3	1	1	1.0	1.0	1	DS-27__DS-27	mandatory	308	2.9e-73	238.3	0.994	0.99	1	305			DS-27	DS-27	Defense
NZ_CP037912.1	NZ_CP037912.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP037912.1_Mok_Hok_Sok_4	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	5.9e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP037912.1	NZ_CP037912.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP037912.1_psiab_7	1	1	1.0	2.0	1	psib	mandatory	240	1.4e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP037912.1	NZ_CP037912.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP037912.1_psiab_7	1	1	1.0	2.0	1	psia	mandatory	145	5.7e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP037912.1	NZ_CP037912.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP037912.1_ardb_klca_acric11_6	1	1	1.0	1.0	1	ardb	mandatory	142	1.6e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP037912.1	NZ_CP037912.1_31	DS-28__DS-28B	31	defense-finder-models/DefenseFinder/DS-28/DS-28	NZ_CP037912.1_DS-28_1	1	1	1.0	2.0	1	DS-28__DS-28B	mandatory	258	2.2e-96	315.4	0.992	0.981	1	253			DS-28	DS-28	Defense
NZ_CP037912.1	NZ_CP037912.1_32	DS-28__DS-28A	32	defense-finder-models/DefenseFinder/DS-28/DS-28	NZ_CP037912.1_DS-28_1	1	1	1.0	2.0	1	DS-28__DS-28A	mandatory	167	8.2e-75	245.2	0.585	0.988	1	165			DS-28	DS-28	Defense
